Time,X,Y,Z,Target_X,Target_Y,Target_Z
112.226,-1.2606448120123597,-1.2999961305054988,0.0749881393687296,-1.3,-1.3,2.0
112.236,-1.2606448120123597,-1.2999961305054988,0.0749881393687296,-1.3,-1.3,2.0
112.24,-1.2606448120123597,-1.2999961305054988,0.0749881393687296,-1.3,-1.3,2.0
112.255,-1.2606448120123597,-1.2999961305054988,0.0749881393687296,-1.3,-1.3,2.0
112.26,-1.2606448120123597,-1.2999961305054988,0.0749881393687296,-1.3,-1.3,2.0
112.278,-1.2606448120123597,-1.2999961305054988,0.0749881393687296,-1.3,-1.3,2.0
112.281,-1.2606448120123597,-1.2999961305054988,0.0749881393687296,-1.3,-1.3,2.0
112.291,-1.2606448120123597,-1.2999961305054988,0.0749881393687296,-1.3,-1.3,2.0
112.302,-1.2606448120123597,-1.2999961305054988,0.0749881393687296,-1.3,-1.3,2.0
112.31,-1.2606448120123597,-1.2999961305054988,0.0749881393687296,-1.3,-1.3,2.0
112.32,-1.2606448120123597,-1.2999961305054988,0.0749881393687296,-1.3,-1.3,2.0
112.333,-1.2606448120123597,-1.2999961305054988,0.0749881393687296,-1.3,-1.3,2.0
112.347,-1.2606448120123597,-1.2999961305054988,0.0749881393687296,-1.3,-1.3,2.0
112.35,-1.2606448120123597,-1.2999961305054988,0.0749881393687296,-1.3,-1.3,2.0
112.36,-1.2606448120123597,-1.2999961305054988,0.0749881393687296,-1.3,-1.3,2.0
112.37,-1.2606448120123597,-1.2999961305054988,0.0749881393687296,-1.3,-1.3,2.0
112.381,-1.2606448120123597,-1.2999961305054988,0.0749881393687296,-1.3,-1.3,2.0
